,date,region,measures,unit,index_value,joinYear,joinMonth,joinProvince
4659,2012-06,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",116.2,2012,06,Canada
4660,2012-06,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.1,2012,06,Canada
4661,2012-06,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.6,2012,06,Canada
4662,2012-06,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",121.3,2012,06,Canada
4663,2012-06,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",120.9,2012,06,Canada
4664,2012-07,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",115.8,2012,07,Canada
4665,2012-07,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",115.9,2012,07,Canada
4666,2012-07,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.4,2012,07,Canada
4667,2012-07,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",121.2,2012,07,Canada
4668,2012-07,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",120.9,2012,07,Canada
4669,2012-08,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",116.0,2012,08,Canada
4670,2012-08,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.0,2012,08,Canada
4671,2012-08,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.4,2012,08,Canada
4672,2012-08,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",121.5,2012,08,Canada
4673,2012-08,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",121.4,2012,08,Canada
4674,2012-09,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",116.4,2012,09,Canada
4675,2012-09,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.1,2012,09,Canada
4676,2012-09,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2,2012,09,Canada
4677,2012-09,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",121.7,2012,09,Canada
4678,2012-09,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",121.6,2012,09,Canada
4679,2012-10,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",116.7,2012,10,Canada
4680,2012-10,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.2,2012,10,Canada
4681,2012-10,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2,2012,10,Canada
4682,2012-10,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",121.9,2012,10,Canada
4683,2012-10,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",121.9,2012,10,Canada
4684,2012-11,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",116.7,2012,11,Canada
4685,2012-11,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.4,2012,11,Canada
4686,2012-11,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.1,2012,11,Canada
4687,2012-11,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",121.6,2012,11,Canada
4688,2012-11,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",121.8,2012,11,Canada
4689,2012-12,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",115.9,2012,12,Canada
4690,2012-12,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.4,2012,12,Canada
4691,2012-12,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.1,2012,12,Canada
4692,2012-12,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",120.9,2012,12,Canada
4693,2012-12,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",121.7,2012,12,Canada
4694,2013-01,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",115.8,2013,01,Canada
4695,2013-01,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.4,2013,01,Canada
4696,2013-01,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,0.9,2013,01,Canada
4697,2013-01,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",121.0,2013,01,Canada
4698,2013-01,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",121.8,2013,01,Canada
4699,2013-02,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",116.8,2013,02,Canada
4700,2013-02,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.9,2013,02,Canada
4701,2013-02,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.3,2013,02,Canada
4702,2013-02,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.4,2013,02,Canada
4703,2013-02,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.6,2013,02,Canada
4704,2013-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.1,2013,03,Canada
4705,2013-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",116.9,2013,03,Canada
4706,2013-03,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.3,2013,03,Canada
4707,2013-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.6,2013,03,Canada
4708,2013-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.5,2013,03,Canada
4709,2013-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.3,2013,04,Canada
4710,2013-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.1,2013,04,Canada
4711,2013-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.0,2013,04,Canada
4712,2013-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.5,2013,04,Canada
4713,2013-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.1,2013,04,Canada
4714,2013-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.4,2013,05,Canada
4715,2013-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.1,2013,05,Canada
4716,2013-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.0,2013,05,Canada
4717,2013-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.8,2013,05,Canada
4718,2013-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.1,2013,05,Canada
4719,2013-06,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.3,2013,06,Canada
4720,2013-06,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.2,2013,06,Canada
4721,2013-06,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2,2013,06,Canada
4722,2013-06,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.8,2013,06,Canada
4723,2013-06,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.4,2013,06,Canada
4724,2013-07,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.1,2013,07,Canada
4725,2013-07,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.2,2013,07,Canada
4726,2013-07,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.4,2013,07,Canada
4727,2013-07,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.9,2013,07,Canada
4728,2013-07,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.6,2013,07,Canada
4729,2013-08,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.1,2013,08,Canada
4730,2013-08,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.2,2013,08,Canada
4731,2013-08,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.3,2013,08,Canada
4732,2013-08,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.9,2013,08,Canada
4733,2013-08,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.7,2013,08,Canada
4734,2013-09,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.5,2013,09,Canada
4735,2013-09,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.3,2013,09,Canada
4736,2013-09,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2,2013,09,Canada
4737,2013-09,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",123.1,2013,09,Canada
4738,2013-09,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.9,2013,09,Canada
4739,2013-10,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.8,2013,10,Canada
4740,2013-10,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.4,2013,10,Canada
4741,2013-10,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.0,2013,10,Canada
4742,2013-10,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.8,2013,10,Canada
4743,2013-10,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",122.8,2013,10,Canada
4744,2013-11,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.5,2013,11,Canada
4745,2013-11,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.5,2013,11,Canada
4746,2013-11,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.1,2013,11,Canada
4747,2013-11,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",122.8,2013,11,Canada
4748,2013-11,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",123.0,2013,11,Canada
4749,2013-12,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",117.1,2013,12,Canada
4750,2013-12,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",117.8,2013,12,Canada
4751,2013-12,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.3,2013,12,Canada
